"round","pid","action","group_size","previous_decision","num_neighbors","session","condition","fluid_dummy","empanel_id"
4,"tqPAyJE4",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
4,"w0pqJYEi",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
4,"wU4n9hI1",1,11,1,3,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
5,"b3pCCPJi",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
5,"CDitEj5Y",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
5,"dbeyNtbX",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
5,"E1MjVql9",1,11,0,8,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
5,"jLzegXH6",1,11,1,5,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
5,"Lr3wZh88",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
5,"OSo4hIty",1,11,1,4,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
5,"S2AgJ1pT",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
5,"tqPAyJE4",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
5,"w0pqJYEi",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
5,"wU4n9hI1",1,11,1,5,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
6,"b3pCCPJi",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
6,"CDitEj5Y",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
6,"dbeyNtbX",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
6,"E1MjVql9",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
6,"jLzegXH6",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
6,"Lr3wZh88",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
6,"OSo4hIty",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
6,"S2AgJ1pT",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
6,"tqPAyJE4",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
6,"w0pqJYEi",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
6,"wU4n9hI1",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
7,"b3pCCPJi",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
7,"CDitEj5Y",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
7,"dbeyNtbX",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
7,"E1MjVql9",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
7,"jLzegXH6",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
7,"Lr3wZh88",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
7,"OSo4hIty",1,11,1,6,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
7,"S2AgJ1pT",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
7,"tqPAyJE4",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
7,"w0pqJYEi",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
7,"wU4n9hI1",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
8,"b3pCCPJi",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
8,"CDitEj5Y",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
8,"dbeyNtbX",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
8,"E1MjVql9",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
8,"jLzegXH6",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
8,"Lr3wZh88",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
8,"OSo4hIty",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
8,"S2AgJ1pT",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
8,"tqPAyJE4",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
8,"w0pqJYEi",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
8,"wU4n9hI1",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
9,"b3pCCPJi",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
9,"CDitEj5Y",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
9,"dbeyNtbX",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
9,"E1MjVql9",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
9,"jLzegXH6",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
9,"Lr3wZh88",1,11,1,7,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
9,"OSo4hIty",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
9,"S2AgJ1pT",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
9,"tqPAyJE4",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
9,"w0pqJYEi",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
9,"wU4n9hI1",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
10,"b3pCCPJi",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
10,"CDitEj5Y",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
10,"dbeyNtbX",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
10,"E1MjVql9",0,11,1,10,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
10,"jLzegXH6",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
10,"Lr3wZh88",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
10,"OSo4hIty",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
10,"S2AgJ1pT",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
10,"tqPAyJE4",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
10,"w0pqJYEi",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
10,"wU4n9hI1",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
11,"b3pCCPJi",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4142196852_78419_01"
11,"CDitEj5Y",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4210176701_78419_01"
11,"dbeyNtbX",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"087915_S02_02"
11,"E1MjVql9",1,11,0,9,"e1.8_2017-09-17","Fluid",1,"4210170720_78419_01"
11,"jLzegXH6",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4210178541_78419_01"
11,"Lr3wZh88",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"061301_S02_02"
11,"OSo4hIty",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4206014237_78419_01"
11,"S2AgJ1pT",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"143881_3992_01"
11,"tqPAyJE4",1,11,1,10,"e1.8_2017-09-17","Fluid",1,"4224780943_78419_01"
11,"w0pqJYEi",1,11,1,8,"e1.8_2017-09-17","Fluid",1,"4109809643_78419_01"
11,"wU4n9hI1",1,11,1,9,"e1.8_2017-09-17","Fluid",1,"4198699806_78419_01"
