"playerid","round_num","group_coop","decision0d1c","group","condition","session","ingroup","biased","identities","empanel_id"
"Kwi2XJew",8,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1701598304_78419_01"
"kyl98fLI",8,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4175654125_92326_01"
"L3XqYDJz",8,1,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"008751_S01_HH"
"L3XqYDJz",8,3,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"008751_S01_HH"
"L97SPwct",8,1,0,"0","Biased-2","e2.3_2017-09-06",0,1,0,"1904469500_78419_01"
"L97SPwct",8,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"1904469500_78419_01"
"LKii9aEK",8,1,1,"0","Unbiased-2","e2.6_2017-09-21",0,0,0,"4182918354_78419_01"
"LKii9aEK",8,0,1,"0","Unbiased-2","e2.6_2017-09-21",1,0,0,"4182918354_78419_01"
"LPXST0hC",8,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4173231362_78419_01"
"LPXST0hC",8,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4173231362_78419_01"
"LPXST0hC",8,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4173231362_78419_01"
"LYgovvuG",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"028085_S01_HH"
"LYgovvuG",8,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"028085_S01_HH"
"m0nnYchF",8,3,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",8,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",8,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"018297_S01_HH"
"m0nnYchF",8,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"MDbJQOVf",8,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",8,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4083363247_78914_01"
"MDbJQOVf",8,3,0,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"mn9JA7Xk",8,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1686963147_78419_01"
"mn9JA7Xk",8,1,0,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1686963147_78419_01"
"MNqgePjh",8,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4018908883_78914_01"
"MNqgePjh",8,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4018908883_78914_01"
"MpPYLTx8",8,3,0,"3","Biased-4","e2.1_2017-09-01",1,1,1,"4098573336_78419_01"
"MpPYLTx8",8,2,0,"3","Biased-4","e2.1_2017-09-01",0,1,1,"4098573336_78419_01"
"MyTwrheb",8,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"044749_S02_01"
"n7jGHdyD",8,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"006536_S01_01"
"nAG0uwdt",8,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4141905748_78419_01"
"nAG0uwdt",8,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4141905748_78419_01"
"NazHAhes",8,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4210188230_78419_01"
"NazHAhes",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4210188230_78419_01"
"nmQ27e1C",8,3,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",8,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",8,1,0,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4209526288_78419_01"
"nQ9GHNJp",8,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4148901480_78419_01"
"nQ9GHNJp",8,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4148901480_78419_01"
"nQqxye9N",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4206005428_78419_01"
"nQqxye9N",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4206005428_78419_01"
"nVLWjcHt",8,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4083364355_5107_01"
"NXZbh3Db",8,2,1,"3","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"O5c1zblg",8,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4198741919_78419_01"
"O80GJs4W",8,2,1,"0","Biased-4","e2.1_2017-08-23",0,1,1,"142804_3992_02"
"O80GJs4W",8,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"142804_3992_02"
"O9d6fpD7",8,1,1,"1","Biased-4","e2.1_2017-08-23",1,1,1,"1696776375_78419_01"
"O9d6fpD7",8,2,1,"1","Biased-4","e2.1_2017-08-23",0,1,1,"1696776375_78419_01"
"OekAb8Fe",8,1,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OekAb8Fe",8,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4198725826_78419_01"
"OekAb8Fe",8,3,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OekAb8Fe",8,0,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OGBTpuSV",8,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4210176607_78419_01"
"ogOTJ9Nc",8,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4224779815_78419_01"
"ogOTJ9Nc",8,1,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224779815_78419_01"
"ogOTJ9Nc",8,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224779815_78419_01"
"OlxN44Q7",8,2,1,"1","Biased-4","e2.1_2017-09-01",0,1,1,"128143_3992_01"
"OlxN44Q7",8,1,1,"1","Biased-4","e2.1_2017-09-01",1,1,1,"128143_3992_01"
"OmtdCXCq",8,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4224774627_78419_01"
"OmtdCXCq",8,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4224774627_78419_01"
"oNlAMbPd",8,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4142208842_78419_01"
"oNlAMbPd",8,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4142208842_78419_01"
"OReMOWzo",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4142224906_78419_01"
"OReMOWzo",8,1,0,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4142224906_78419_01"
"OS83QMIt",8,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4206005848_78419_01"
"OS83QMIt",8,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4206005848_78419_01"
"OTER4w1T",8,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"1743838971_78419_01"
"OTER4w1T",8,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"Owokimvp",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"1698995672_78419_01"
"Owokimvp",8,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"1698995672_78419_01"
"oyXJ9Za4",8,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"157869_3992_01"
"oyXJ9Za4",8,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",8,3,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",8,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"p8deTL4y",8,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4173230988_78419_01"
"p8deTL4y",8,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4173230988_78419_01"
"pBdKEZTo",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4224779173_78419_01"
"pBdKEZTo",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4224779173_78419_01"
"PDbvxhQc",8,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"121889_3992_01"
"PDbvxhQc",8,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"121889_3992_01"
"PwGBatMI",8,3,1,"3","Biased-4","e2.1_2017-08-28",1,1,1,"097748_3992_01"
"Q9i4RgWN",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4014781643_78914_01"
"Q9i4RgWN",8,1,0,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4014781643_78914_01"
"QDp3ovL3",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4182979840_78419_01"
"QDp3ovL3",8,1,0,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4182979840_78419_01"
"QjQdnO40",8,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4083328852_78914_01"
"QjQdnO40",8,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4083328852_78914_01"
"QNtrDfhl",8,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4206007682_78419_01"
"QNtrDfhl",8,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4206007682_78419_01"
"qqUGu3kS",8,2,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",8,0,0,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",8,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191252363_5107_01"
"qqUGu3kS",8,3,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"QShMToNs",8,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4141908830_78419_01"
"QShMToNs",8,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4141908830_78419_01"
"QXNE4Fr9",8,0,1,"0","Unbiased-2","e2.6_2017-09-21",1,0,0,"4148866744_78419_01"
"QY65oXAS",8,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"023401_S01_HH"
"QY65oXAS",8,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"023401_S01_HH"
"qy6qp9r6",8,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4222269674_78419_01"
"qy6qp9r6",8,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4222269674_78419_01"
"QYgGWuFm",8,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4198749799_78419_01"
"QYgGWuFm",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4198749799_78419_01"
"RaFBze1f",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"137234_3992_02"
"RaFBze1f",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"137234_3992_02"
"rASdAjzN",8,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",8,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",8,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4182947893_78419_01"
"rASdAjzN",8,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rCOFf22U",8,2,0,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4174330538_78419_01"
"rCOFf22U",8,1,0,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4174330538_78419_01"
"REYE9Wvx",8,0,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4148885330_78419_01"
"REYE9Wvx",8,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4148885330_78419_01"
"Rkqqlnm0",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4109820709_78419_01"
"Rkqqlnm0",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4109820709_78419_01"
"RNTqSbN2",8,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"1834436193_78419_01"
"RNTqSbN2",8,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"1834436193_78419_01"
"RtheYJJO",8,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4209518345_78419_01"
"RXIiD3rP",8,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"062838_S02_01"
"S2AgJ1pT",8,2,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"143881_3992_01"
"S2AgJ1pT",8,3,0,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"143881_3992_01"
"S2AgJ1pT",8,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"143881_3992_01"
"s38hPaM8",8,2,0,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198738768_78419_01"
"s38hPaM8",8,0,0,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4198738768_78419_01"
"S9a33uXU",8,3,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",0,0,1,"4191195351_5107_01"
"S9a33uXU",8,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",1,0,1,"4191195351_5107_01"
"SglLvmMk",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"052362_S02_01"
"SglLvmMk",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"052362_S02_01"
"SJ4dRWlS",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4098587119_78419_01"
"SJ4dRWlS",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4098587119_78419_01"
"sJGf8QUk",8,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4174334848_78419_01"
"sJGf8QUk",8,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4174334848_78419_01"
"Sn1EKUkx",8,0,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",8,2,1,"2","Biased-4","e2.4_2017-08-21",1,1,1,"4222255862_78419_01"
"Sn1EKUkx",8,1,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"ssD3ikfV",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"050846_S02_01"
"ssD3ikfV",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"050846_S02_01"
"STfPvxel",8,0,0,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4083379780_5107_01"
"STfPvxel",8,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4083379780_5107_01"
"Sw3Et2xV",8,2,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4224795530_78419_01"
"Sw3Et2xV",8,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4224795530_78419_01"
"TgojOpBZ",8,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4142235125_78419_01"
"TgojOpBZ",8,1,1,"0","Biased-2","e2.4_2017-08-31",0,1,0,"4142235125_78419_01"
"tiUegpsp",8,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4174335565_78419_01"
"tiUegpsp",8,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4174335565_78419_01"
"tjR3yjYL",8,0,0,"0","Unbiased-2","e2.6_2017-09-21",1,0,0,"4224783116_78419_01"
"tjR3yjYL",8,1,0,"0","Unbiased-2","e2.6_2017-09-21",0,0,0,"4224783116_78419_01"
"tLntXonO",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4182955498_78419_01"
"tLntXonO",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4182955498_78419_01"
"tqPAyJE4",8,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224780943_78419_01"
"tqPAyJE4",8,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224780943_78419_01"
"tSBjUf4V",8,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4191217222_78914_01"
"tSBjUf4V",8,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4191217222_78914_01"
"tsXNkqxj",8,0,0,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4083281328_78914_01"
"tsXNkqxj",8,1,0,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4083281328_78914_01"
"TyFLs0e7",8,2,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4142233249_78419_01"
"TyFLs0e7",8,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4142233249_78419_01"
"tYZNQzXp",8,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"4224790003_78419_01"
"tYZNQzXp",8,1,1,"0","Biased-2","e2.4_2017-09-01",0,1,0,"4224790003_78419_01"
"tZOOpAfU",8,0,0,"0","Biased-2","e2.4_2017-09-01",1,1,0,"4222258464_78419_01"
"tZOOpAfU",8,1,0,"0","Biased-2","e2.4_2017-09-01",0,1,0,"4222258464_78419_01"
"u11rl4QM",8,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"1836262314_78419_01"
"U8hihsFv",8,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4198726251_78419_01"
"uaj5qefo",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4209514667_78419_01"
"uaj5qefo",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4209514667_78419_01"
"uAJtmlNM",8,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4198742762_78419_01"
"uAJtmlNM",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4198742762_78419_01"
"uDoUOiDS",8,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4194570502_78419_01"
"UPZNWdHw",8,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"098602_3992_02"
"UPZNWdHw",8,1,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"098602_3992_02"
"UPZNWdHw",8,0,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"098602_3992_02"
"uXJWcSH5",8,3,1,"3","Biased-4","e2.1_2017-08-28",1,1,1,"025702_S01_HH"
"uXJWcSH5",8,1,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uXJWcSH5",8,2,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uzQawXg5",8,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",1,0,1,"4182930205_78419_01"
"uzQawXg5",8,0,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182930205_78419_01"
"uzQawXg5",8,2,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182930205_78419_01"
"uzQawXg5",8,3,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182930205_78419_01"
"V05M2ank",8,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",1,0,1,"4182980638_78419_01"
"V05M2ank",8,0,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",0,0,1,"4182980638_78419_01"
"V05M2ank",8,2,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",0,0,1,"4182980638_78419_01"
"v2eqSRsE",8,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"4198749367_78419_01"
"v2eqSRsE",8,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"4198749367_78419_01"
"V8er8tZD",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4109808109_78419_01"
"V8er8tZD",8,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4109808109_78419_01"
"vC6lyVef",8,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224793545_78419_01"
"vC6lyVef",8,1,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"vC6lyVef",8,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"VCRrmEkp",8,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"046819_S02_02"
"VCRrmEkp",8,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"046819_S02_02"
"VeNM0aaG",8,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4224774744_78419_01"
"VeNM0aaG",8,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4224774744_78419_01"
"VFkviA4Z",8,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4224817011_78419_01"
"VFkviA4Z",8,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4224817011_78419_01"
"VG1N0gwz",8,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4210176637_78419_01"
"VG1N0gwz",8,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4210176637_78419_01"
"vGsN046v",8,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"070457_S02_01"
"vGsN046v",8,1,0,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"070457_S02_01"
"VHwMul8t",8,1,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"1917465972_78419_01"
"VHwMul8t",8,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"1917465972_78419_01"
"VT33WV9Z",8,3,0,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4182997487_78419_01"
"VT33WV9Z",8,1,0,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4182997487_78419_01"
"VT33WV9Z",8,2,0,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4182997487_78419_01"
"vyygRmNe",8,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4224790653_78419_01"
"vyygRmNe",8,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4224790653_78419_01"
"w2NyOm6v",8,2,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4222270010_78419_01"
"w6uhkiFK",8,1,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",8,0,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",8,2,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w8xhRZT0",8,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4224772520_78419_01"
"WCJJbu4i",8,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"143967_3992_01"
"WCJJbu4i",8,1,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"WCJJbu4i",8,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"wcuIZKR6",8,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"107651_3992_01"
"wcuIZKR6",8,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"107651_3992_01"
"Wd5JCBnA",8,0,1,"1","Unbiased-2","e2.6_2017-09-21",0,0,0,"4222259624_78419_01"
"WdTeyb1v",8,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",8,1,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",8,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191248964_5107_01"
"WdTeyb1v",8,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"whahIH1R",8,3,1,"3","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",1,0,1,"4210181303_78419_01"
"whahIH1R",8,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4210181303_78419_01"
"wKBuViKl",8,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4128108027_78419_01"
"wKBuViKl",8,2,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4128108027_78419_01"
"Ws7la4PW",8,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4206013352_78419_01"
"Ws7la4PW",8,1,1,"2","Biased-4","e2.1_2017-09-01",0,1,1,"4206013352_78419_01"
"WshDL9Y8",8,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4205995222_78419_01"
"WshDL9Y8",8,1,1,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4205995222_78419_01"
"wTEFmE3O",8,2,1,"1","Biased-4","e2.1_2017-09-03",0,1,1,"165723_3992_02"
"wTp1IeLg",8,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4084845679_85735_01"
"wTp1IeLg",8,1,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4084845679_85735_01"
"wU4n9hI1",8,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198699806_78419_01"
"WWu7Huzj",8,1,1,"0","Unbiased-2","e2.6_2017-09-16",0,0,0,"142674_3992_02"
"wZT18Vvb",8,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4182914445_78419_01"
"x0Q2cCRq",8,2,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4224776226_78419_01"
"x0Q2cCRq",8,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4224776226_78419_01"
"X2Etb0NR",8,0,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4029732978_78914_01"
"X2Etb0NR",8,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",1,0,1,"4029732978_78914_01"
"X2Etb0NR",8,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4029732978_78914_01"
